"","metric","value","shuffle"
"343","Mean Nodal Efficiency",0.0575303387380584,TRUE
"344","Mean Nodal Efficiency",0.0582840338459283,TRUE
"345","Mean Nodal Efficiency",0.0579098580250991,TRUE
"346","Mean Nodal Efficiency",0.0589376860071822,TRUE
"347","Mean Nodal Efficiency",0.0589989263315655,TRUE
"348","Mean Nodal Efficiency",0.0592119864669195,TRUE
"349","Mean Nodal Efficiency",0.0599535302188056,TRUE
"350","Mean Nodal Efficiency",0.0614314638460938,TRUE
"351","Mean Nodal Efficiency",0.0595539598797369,TRUE
"352","Mean Nodal Efficiency",0.0592327169353477,TRUE
"353","Mean Nodal Efficiency",0.0613006527033966,TRUE
"354","Mean Nodal Efficiency",0.0624940109968738,TRUE
"355","Mean Nodal Efficiency",0.0570126087738944,TRUE
"356","Mean Nodal Efficiency",0.0580322972615589,TRUE
"357","Mean Nodal Efficiency",0.0603105067839059,TRUE
"358","Mean Nodal Efficiency",0.0573596545752305,TRUE
"359","Mean Nodal Efficiency",0.0579336843465625,TRUE
"360","Mean Nodal Efficiency",0.0587530950330754,TRUE
"361","Mean Nodal Efficiency",0.0578920849169551,TRUE
"362","Mean Nodal Efficiency",0.0594278999274646,TRUE
"363","Mean Nodal Efficiency",0.0619660815557396,TRUE
"364","Mean Nodal Efficiency",0.0577082639821612,TRUE
"365","Mean Nodal Efficiency",0.0600486495893216,TRUE
"366","Mean Nodal Efficiency",0.059415410295764,TRUE
"367","Mean Nodal Efficiency",0.0587404046131485,TRUE
"368","Mean Nodal Efficiency",0.0585056785248225,TRUE
"369","Mean Nodal Efficiency",0.0575919083731038,TRUE
"370","Mean Nodal Efficiency",0.0604228758627566,TRUE
"371","Mean Nodal Efficiency",0.0590077144016881,TRUE
"372","Mean Nodal Efficiency",0.0581146586833762,TRUE
"373","Mean Nodal Efficiency",0.0569475113928277,TRUE
"374","Mean Nodal Efficiency",0.058540513560588,TRUE
"375","Mean Nodal Efficiency",0.0577383727239395,TRUE
"376","Mean Nodal Efficiency",0.0583510131498984,TRUE
"377","Mean Nodal Efficiency",0.0595613194293624,TRUE
"378","Mean Nodal Efficiency",0.0593113689151026,TRUE
"379","Mean Nodal Efficiency",0.055322724108196,TRUE
